id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8725453,charmante Wohnung im Haus - 3 Zimmer Küche - Bad,45792607,Tim,Marzahn - Hellersdorf,Biesdorf,52.47738265840021,13.561264281963247,Entire home/apt,52,3,32,2018-11-30,0.81,1,280
8726209,Small room in Berlin - Prenzlauer Berg,40392695,Sven,Pankow,Prenzlauer Berg Nordwest,52.551260443133515,13.412738967068307,Private room,29,3,73,2018-12-09,1.84,2,78
8730807,"Elegant & historic Berlin ""Altbau""",45812828,Garrett,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49955138705027,13.325179125085544,Entire home/apt,250,7,0,,,1,0
8731510,Minimal luxus in Mitte,45815482,Sophie,Mitte,Alexanderplatz,52.527467819737986,13.395929542610904,Entire home/apt,75,91,1,2016-12-20,0.04,1,289
8737531,"charming family flat in Kreuzberg, 150m2",45841317,Pascale,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49447697604866,13.397339154668344,Entire home/apt,82,7,5,2016-09-05,0.14,1,0
8740975,Dachgeschoss im Zentrum Berlins,19512567,L,Mitte,Alexanderplatz,52.5300290001596,13.37581612498176,Private room,54,1,91,2018-12-16,2.29,1,356
8745464,Cozy room in a quite place,45876750,Elena,Charlottenburg-Wilm.,Kantstraße,52.50944267329784,13.308363084779277,Private room,20,5,0,,,1,0
8745931,Little charm in Sonnenallee,45878344,Ramon,Neukölln,Rixdorf,52.48187665521758,13.440790772801419,Entire home/apt,32,7,9,2018-04-03,0.23,1,0
8747868,Eisenach Beauty,45883452,Rudolf,Tempelhof - Schöneberg,Schöneberg-Nord,52.49794382958365,13.350129434991679,Entire home/apt,55,2,183,2019-01-06,4.62,2,308
8751621,Sunny Maisonnette & Garden Pankow,43771657,Wolfgang,Pankow,Pankow Zentrum,52.562785156345896,13.40050364823011,Entire home/apt,149,4,16,2019-01-04,0.47,1,9
8751766,Warm flat close to park and cafés,13017367,Christina,Neukölln,Neuköllner Mitte/Zentrum,52.48180035836862,13.42472051188243,Entire home/apt,35,2,53,2018-03-30,1.38,1,0
8752704,Amazing flat in the heart of Berlin,641507,Christina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508236180543896,13.470267603898767,Private room,45,1,0,,,1,0
8753525,2-room-apartment in Kreuzberg,45908468,Nurina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49591567716102,13.444131297115074,Entire home/apt,50,2,0,,,1,0
8753863,Charmante Altbauwohnung,2750131,Ade,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51565335778498,13.470556127109628,Entire home/apt,31,5,6,2016-02-29,0.16,1,0
8755310,"Big, unique &sunnyArtist Apartement",45451777,Saskia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49349551372259,13.383700785317636,Entire home/apt,200,3,1,2015-11-02,0.03,1,0
8757753,"Stylish, comfortable living in downtown Berlin",17465614,Antonios,Mitte,Moabit Ost,52.52101139045696,13.35739167552088,Entire home/apt,99,5,11,2018-08-11,0.62,1,0
8758018,Cosy and calm room  City West - near fairgrounds,44683993,Kirki,Charlottenburg-Wilm.,Neue Kantstraße,52.50796770836658,13.29968314002566,Private room,40,1,2,2016-06-11,0.06,3,360
8759450,Apartment at Maybachufer,10091231,Clara,Neukölln,Reuterstraße,52.49156022658611,13.430319919424717,Entire home/apt,45,1,0,,,2,0
8760360,Bright private room in Berlin Prenzlauer Berg,15433876,Laura,Pankow,Pankow Süd,52.5634459731281,13.423173071631341,Private room,29,3,22,2018-11-26,0.78,1,0
8767697,Helles und ruhiges Zimmer in Berlin,45971163,Katja,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51454495038318,13.288918664284822,Private room,50,1,1,2017-03-10,0.04,1,365
8767787,"Penthouse Loft, 2 balconies, Centre",7110642,Fabian,Mitte,Alexanderplatz,52.52477480346246,13.407042536281237,Entire home/apt,250,5,3,2018-01-01,0.10,1,31
8772278,Modern room in the heart of Berlin,45988482,Hannah,Pankow,Prenzlauer Berg Südwest,52.529509342799976,13.406960834988757,Private room,40,5,3,2015-12-04,0.08,1,21
8773831,Home away from home Berlin Mitte,30461225,Yemisi,Mitte,Wedding Zentrum,52.543229541094426,13.363408371810314,Entire home/apt,94,2,2,2019-01-02,2,1,103
8774005,"MITTE - Modern, Designer & Spacious",45988375,Klaudia,Mitte,Brunnenstr. Süd,52.53234557917915,13.405452166807759,Entire home/apt,170,2,61,2018-10-16,1.56,1,37
8774610,Gemütliche Einraumwohnung im P-Berg,12378502,Laura,Pankow,Helmholtzplatz,52.540343313192665,13.418545599020776,Entire home/apt,55,2,3,2017-08-01,0.15,1,0
8775152,lovely Apartment in the city centre,46002067,Matthew,Mitte,Tiergarten Süd,52.50688392995414,13.376816527439816,Entire home/apt,250,4,18,2017-01-01,0.47,1,0
8775701,Cosy loft-room private wc&shower Prenzlauerberg,45395148,Arthur&Marina,Pankow,Helmholtzplatz,52.54354379877511,13.423466832225476,Private room,55,3,72,2019-01-03,2.65,1,118
8776583,cozy & bright in Neukölln,33750702,Sarah,Neukölln,Rixdorf,52.4810982757568,13.440094429848326,Private room,36,2,18,2016-09-13,0.55,2,55
8776648,Habitación en el mismísimo centro,46006932,Clara,Mitte,Regierungsviertel,52.511987707642504,13.381764357405155,Private room,40,1,37,2018-12-29,1.05,1,23
8777123,Große Altbauwohnung mit Stuck:-),21899185,Isabell,Tempelhof - Schöneberg,Friedenau,52.46985629677591,13.330190722598715,Private room,31,2,5,2018-09-28,0.17,1,326
8779357,"Enjoy industrial Charme, Kreuzberg",5373416,Stephan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49543712396604,13.41908492153837,Private room,55,3,43,2019-01-03,2.28,1,28
8784543,Alte Brauerei: 130qm Townhouse auf dem Kreuzberg,10121005,David,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486614345383614,13.380296014273435,Entire home/apt,300,5,0,,,1,0
8787571,Your home away from home,46056998,Thomas,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499922119305815,13.42944573241585,Private room,35,1,1,2015-11-07,0.03,1,0
8788519,Spacious room in lively flat & area,45822466,Alexander,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49216261636827,13.437624587122812,Private room,19,1,1,2015-10-22,0.03,1,0
8789604,Quiet room with views to the park,1650147,Esther,Neukölln,Rixdorf,52.48434200064354,13.444171060443503,Private room,30,20,5,2017-09-30,0.13,2,0
8790713,Central Bright & Beautiful Apartment in Berlin,46070184,Marc,Charlottenburg-Wilm.,Halensee,52.497645602359306,13.29098911741172,Entire home/apt,39,1,22,2018-12-02,2.73,1,31
8791633,Designers' Apartment near Park,10015191,Haiyue,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49352753993641,13.439500367616454,Entire home/apt,59,7,3,2017-06-29,0.08,1,0
8791726,Spacious room in Friedrichshain,4257214,Jacob & Emina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50765238352895,13.457414051669698,Private room,30,1,142,2018-12-31,3.62,1,343
8794238,Room(s) in Berlin Neukölln,11470943,Antoine,Neukölln,Rixdorf,52.480486043511604,13.442353931553074,Private room,65,3,4,2016-08-01,0.11,1,0
8797462,Bright large Room in Friedrichshain,26244920,Matthias,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5126707004719,13.454521590908813,Private room,30,1,1,2015-10-10,0.03,1,0
8799096,Large & Colourful Bedroom in Artsy Flatshare,19037047,Andy,Mitte,Moabit West,52.52663697817322,13.332895798588574,Private room,25,3,6,2019-01-02,0.15,2,0
8800109,"[R5] 10 people, 4+1 rooms, 3 bath",909226,Werner,Tempelhof - Schöneberg,Tempelhof,52.46744637562426,13.388332932484566,Entire home/apt,285,2,26,2018-10-14,0.67,9,285
8804066,20qm großes Zimmer zu Vermieten,46130963,Chung,Pankow,Pankow Süd,52.570742070261055,13.424598058463497,Private room,15,1,0,,,1,0
8804094,Kreuzberg ** Lovely Apartment **,44195790,Philipp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49191637703429,13.418769839309572,Entire home/apt,70,4,4,2016-02-08,0.11,1,0
8804638,Flat in beautiful Kreuzberg,46132689,Luise,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491718768277,13.416705726670672,Private room,25,1,5,2015-11-17,0.13,1,0
8805238,Comfortable room with balcony,46063429,Dominik,Neukölln,Schillerpromenade,52.46633009597483,13.423414059685209,Private room,40,3,26,2018-11-01,0.72,1,17
8805507,Super King-Sized Bed in Friedrichshain,599711,Michael,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.505465076513474,13.468750661737928,Private room,18,1,35,2018-12-02,0.88,2,85
8805561,"In the heart of BERLIN  - 
Prenzlauer Berg/Mitte",46136643,Katharina,Pankow,Prenzlauer Berg Südwest,52.535021710217094,13.411497859087065,Private room,35,1,116,2019-01-07,2.93,1,323
8805575,Cosy&Colourful - Studio in Mitte,21836822,Silva,Mitte,Brunnenstr. Süd,52.534621265532266,13.391476137388402,Entire home/apt,50,2,12,2017-07-13,0.39,1,0
8806534,designed bedroom in 2 room apart,6675257,Sel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51828451353215,13.449539551861593,Private room,39,4,118,2018-12-24,3.06,1,83
8808663,apartamento luminoso y centrico,46149557,Lucia,Mitte,Brunnenstr. Süd,52.53862997395691,13.4008043297727,Entire home/apt,75,30,0,,,1,0
8811674,Super central room in Mitte/Pberg,567904,Theresa,Mitte,Alexanderplatz,52.52350068758729,13.41017581826228,Private room,38,3,27,2018-09-25,0.69,1,0
8812296,Cozy room in hip F´hain,29581982,Johannes,Pankow,Prenzlauer Berg Ost,52.52014834722205,13.46535568056499,Private room,45,3,111,2018-12-23,2.84,2,51
8820096,HOMELY 2 ROOM APPARTMENT-2 RAUM WHG,12957719,Luap,Pankow,Prenzlauer Berg Ost,52.535807251255314,13.437377643544776,Entire home/apt,42,2,0,,,1,0
8822071,Insel Boardinghouse Berlin Mitte Smart Appart,3900511,Daniele E Patrizia,Mitte,Alexanderplatz,52.51127923063517,13.411737132767323,Entire home/apt,99,2,138,2019-01-04,3.50,5,271
8825210,Großes Wohlfühlzimmer in Berlin,45427032,Ennie,Lichtenberg,Neu Lichtenberg,52.50363253388431,13.49809709418619,Private room,20,1,1,2015-10-19,0.03,1,0
8827830,cozy room in Neukölln,12658122,Lisa,Neukölln,Rixdorf,52.473330398176756,13.450388776368987,Private room,19,2,1,2016-05-18,0.03,1,0
8828468,Sunny cosy appartment,21242517,Carolin,Pankow,Prenzlauer Berg Nord,52.55352910770101,13.415631047757351,Entire home/apt,36,3,1,2015-10-31,0.03,1,0
8832045,Central in Berlin Friedrichshain,29913140,Denise,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.524588646193635,13.453742945990939,Entire home/apt,65,1,4,2016-03-31,0.10,1,0
8833571,Spacious Room (w Balcony) in Stylish Designer Apt,12026775,Henning,Mitte,Moabit Ost,52.52375760515226,13.357933575803388,Private room,34,90,2,2016-04-01,0.05,1,130
8834013,"Sunny, family-friendly P'Berg flat",2242125,Ella,Pankow,Prenzlauer Berg Nord,52.552282418180056,13.415605688534907,Entire home/apt,90,5,1,2015-12-16,0.03,1,0
8834842,Stylish 70 m2 apartment in the trendy center,20693850,Sabine,Mitte,Brunnenstr. Süd,52.53430180844306,13.40246309486624,Entire home/apt,90,3,79,2018-12-30,2.21,1,26
8837868,Beautiful 1 bedroom Berlin Mitte,24024785,Korbinian,Mitte,Alexanderplatz,52.525924291448916,13.40888071979409,Entire home/apt,69,3,9,2016-01-02,0.23,1,0
8837895,Small 2- room appartment Schöneberg,46285756,Anna,Tempelhof - Schöneberg,Schöneberg-Nord,52.48983201610316,13.349824556583581,Entire home/apt,50,2,1,2015-11-25,0.03,1,0
8839956,Charming apartment in city centre,27855299,Beata,Charlottenburg-Wilm.,Schloß Charlottenburg,52.519220318314176,13.29866543296368,Private room,49,2,75,2018-11-02,1.92,1,351
8840587,Quiet room in Kreuzberg,46272411,Michael,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.496532291381826,13.440093960383662,Private room,30,2,7,2015-12-28,0.18,1,0
8841316,Cozy place Böhmischer Square,29400319,Kasia,Neukölln,Rixdorf,52.474942307961,13.45064844904125,Entire home/apt,50,1,0,,,1,0
8841678,Cosy bedroom and nice living room,46303349,Martin,Neukölln,Neuköllner Mitte/Zentrum,52.47997238124868,13.429611089520556,Entire home/apt,22,2,0,,,1,0
8844791,room to rent in a bright flat,46318057,Maria,Mitte,Parkviertel,52.55707286336798,13.344522236779653,Private room,25,2,4,2018-07-22,0.10,1,0
8845115,Beautiful room close to the river,11666861,Jovana,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49904200680924,13.460556721105556,Private room,30,3,1,2016-01-03,0.03,2,0
8852608,"Beautiful room, heart of Kreuzberg",6734609,Simone,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50044658878387,13.420900205176961,Private room,39,2,4,2015-11-10,0.10,3,0
8852935,Helle und gemütliche Wohnung in Friedrichshai,4443279,Teresa,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51311000883868,13.463244757380606,Entire home/apt,60,2,3,2016-10-27,0.08,1,0
8853934,3 rooms flat at the Maybachufer,84157,Emanuela,Neukölln,Reuterstraße,52.49306888127832,13.429334391162232,Entire home/apt,100,3,18,2018-12-30,0.48,11,9
8854437,Super central apartment in Mitte,19467801,Zeno,Mitte,Alexanderplatz,52.52666973904156,13.389602348850321,Entire home/apt,50,60,0,,,1,317
8857403,Light flat in the center of Berlin,18861303,Kasia,Mitte,Brunnenstr. Süd,52.530856126371326,13.398180165480264,Entire home/apt,120,1,3,2018-06-24,0.09,1,0
8859460,Gemütliche 47qm Whg in toller Lage,7864657,Lenz,Tempelhof - Schöneberg,Schöneberg-Süd,52.48453245946468,13.362426270129722,Private room,55,6,5,2018-04-02,0.27,1,0
8859670,Central Cute 2 bedroom apartment,20998252,Alex,Tempelhof - Schöneberg,Schöneberg-Nord,52.489330796812105,13.364273698789484,Entire home/apt,65,4,197,2019-01-10,5.01,3,201
8861487,Privatwohnung,46388867,Mae,Tempelhof - Schöneberg,Tempelhof,52.4593556024943,13.396119626471288,Entire home/apt,28,3,1,2015-11-08,0.03,1,0
8863438,Room in Berlin Mitte( old building),45386071,Iris,Mitte,Moabit West,52.527301713337685,13.3318353122565,Private room,14,14,0,,,1,0
8864483,Charming Altbau apartment in F'hain,20754446,Yasan,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517975641461476,13.462158966434705,Entire home/apt,70,7,0,,,1,0
8864979,"1 Bedroom, BIG bed, bright, WeddinG",46402384,Marion,Mitte,Brunnenstr. Nord,52.538795205024,13.359000570084419,Private room,30,1,4,2016-02-15,0.10,1,0
8865269,"Mitte - Cosy Apartment, Central!",37614884,Marcus,Mitte,Alexanderplatz,52.5307785820042,13.3795846549731,Entire home/apt,70,2,3,2016-01-05,0.08,1,0
8870766,Bright one bedroom apartment,26073309,Marie,Mitte,Wedding Zentrum,52.549641802934055,13.359686662352415,Entire home/apt,36,2,40,2018-05-20,1.85,1,0
8871779,"Cozy, bright and central apartment",4146957,Tim,Pankow,Prenzlauer Berg Süd,52.532498322683715,13.43681913961725,Entire home/apt,95,3,32,2018-12-27,0.82,1,51
8873134,Wohnung in SüdPankow frei Jan12.-14.und Feb17.-25.,46440636,Sara,Pankow,Pankow Zentrum,52.56305589571374,13.40191221834883,Entire home/apt,50,1,3,2018-02-24,0.13,1,0
8874598,Nice private room in shared apt,12901318,Jose Miguel,Charlottenburg-Wilm.,Mierendorffplatz,52.52565441162591,13.304406995885483,Private room,20,1,1,2015-10-18,0.03,1,0
8881460,"Spacious lovely Neukölln-""Altbau""",46474213,Diana,Neukölln,Neuköllner Mitte/Zentrum,52.482755331467935,13.424716805522259,Entire home/apt,89,4,19,2016-09-13,0.49,1,0
8882113,Wohnung am Müggelsee,46477100,Paul,Treptow - Köpenick,Friedrichshagen,52.44598127098539,13.63081314867106,Entire home/apt,50,7,0,,,1,0
8882726,Spacious Family Flat near Kreuzberg,31062445,Katrin,Treptow - Köpenick,Alt  Treptow,52.49280515291599,13.447396849657117,Entire home/apt,119,5,1,2016-05-16,0.03,1,0
8882989,Helle Altbauwohnung im Weserkiez,8758089,Nina,Neukölln,Reuterstraße,52.49066949042794,13.434467672463734,Entire home/apt,55,14,0,,,1,0
8883826,Tolle WG im schönsten Teil Weddings,46485082,Sarah,Mitte,Wedding Zentrum,52.54140413628795,13.348964462105993,Private room,30,1,4,2017-05-28,0.12,1,0
8884603,Zimmer mit eigenem Bad,36104251,Jessika,Steglitz - Zehlendorf,Teltower Damm,52.42067393188418,13.25991402433437,Private room,59,1,33,2018-10-27,0.96,1,323
8885636,Lovely Room in FHain,45577950,Carlo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50871482854329,13.458830956906189,Private room,20,5,1,2015-11-02,0.03,2,0
8887256,Top apartment in a dreamlike old villa + park view,16188012,Matthias,Treptow - Köpenick,Plänterwald,52.48549888058526,13.467016963789682,Entire home/apt,235,3,24,2018-12-30,0.85,1,348
8891089,Cozy home in Nëukolln,2660059,Austin,Neukölln,Reuterstraße,52.48538520937214,13.444292317278132,Private room,35,1,0,,,1,0
8892243,Cosy double room in shared flat,21585680,Gio,Pankow,Prenzlauer Berg Süd,52.53524154242568,13.431645393881487,Private room,35,1,1,2015-11-07,0.03,1,0
8893589,Large room / glazed balcony+garden,10269953,Merle,Neukölln,Rixdorf,52.482484360151574,13.442980018254545,Private room,25,4,3,2016-10-26,0.08,1,0
8893638,Cosy Apartment - hear Berlins Heart pulsate,46527346,Maren,Neukölln,Rixdorf,52.477385837636675,13.440215302059666,Entire home/apt,60,4,26,2018-11-05,0.89,1,1
8894731,Neukölln with Balcony and Bathtub,46533483,Jan,Neukölln,Rixdorf,52.47968281090732,13.4442746661047,Entire home/apt,45,1,2,2015-11-09,0.05,1,0
8895568,Lrg room in bright terraced flat,37386049,Ines,Neukölln,Neuköllner Mitte/Zentrum,52.473845075883126,13.438463268851756,Private room,50,1,4,2017-10-13,0.11,2,78
8896031,"",45452351,Mino,Mitte,Brunnenstr. Süd,52.53228054001073,13.403434487293733,Entire home/apt,69,3,0,,,1,0
8896763,"Beautiful, Mitte, Children Welcome",45898979,Tobias,Pankow,Prenzlauer Berg Südwest,52.531396521911255,13.40806317789811,Entire home/apt,73,2,1,2015-10-26,0.03,1,0
8898033,cosy flat in Neukölln Rixdorf,28494249,Jill,Neukölln,Rixdorf,52.47175437781262,13.449427671311364,Entire home/apt,54,1,1,2015-10-25,0.03,1,0
8898542,"Central Flat, 2 Bedrooms+2 Bathrooms, Full Kitchen",456085,Louis,Pankow,Helmholtzplatz,52.546107575191726,13.418888533531744,Entire home/apt,88,1,201,2019-01-04,5.43,2,293
8898622,Elegant Flat on trendy MITTE street,45975496,Marjann,Mitte,Alexanderplatz,52.527580135652,13.404333152330434,Entire home/apt,187,2,37,2018-10-28,0.95,2,42
8898967,"Cosy, Central, Cute: choose 3",13917406,Jean-Michel & Katerine,Pankow,Prenzlauer Berg Süd,52.533028731594534,13.427471228841762,Private room,80,7,2,2017-01-09,0.08,1,0
8899395,Cosy apartment in Friedrichshain,46552975,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507671878790106,13.46896245261795,Entire home/apt,120,3,12,2018-05-22,0.31,1,0
8900425,Whole apartment in Berlin Kreuzberg,34430323,Steven,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4996372936515,13.440669796536731,Entire home/apt,85,3,12,2017-10-09,0.58,1,0
8900851,Cosy little flat in Berlin,45430486,Fränsin,Treptow - Köpenick,Plänterwald,52.48871924083382,13.460991984674992,Entire home/apt,55,1,3,2015-11-02,0.08,1,0
8904246,1 room apartment Berlin,5501185,Penelope,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.499549516712165,13.443761968954199,Entire home/apt,60,4,0,,,1,0
8912073,Schöne Altbauwohnung im Zentrum,10657812,Morian,Mitte,Moabit West,52.52416874296772,13.339500730030876,Entire home/apt,69,3,4,2016-10-22,0.10,1,0
8916072,59 mt2 furnished apartment(2-4 per),46080702,María Cristina,Pankow,Prenzlauer Berg Nordwest,52.551915088184494,13.401261069390475,Entire home/apt,45,4,0,,,1,0
8918351,Beautiful and quiet studio flat,46638999,Katharina,Neukölln,Reuterstraße,52.48311134294092,13.435966365447335,Entire home/apt,39,14,1,2016-01-05,0.03,1,0
8918833,comfy flat/ gemütl. Whg. in Neukölln,10429786,Liese,Neukölln,Schillerpromenade,52.464004402352565,13.432649828359986,Private room,38,2,21,2018-10-15,0.54,2,0
8919542,Beautiful and large bedroom with view to courtyard,31015484,Melanie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512072967594136,13.470151070898703,Private room,39,3,10,2018-10-29,0.37,1,0
8919834,2 Zimmer Wohnung in Friedrichshain,46645842,Sona,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50992536808414,13.462695962829333,Entire home/apt,25,1,1,2015-12-23,0.03,1,0
8927974,Berlin@its best: central&cozy room,13632665,Sophie,Mitte,Alexanderplatz,52.52298061673779,13.405843940248834,Private room,40,2,27,2018-07-11,1.18,2,28
8929146,Big and quiet Room,46540344,Karsten,Pankow,Weißensee,52.55024224905179,13.460077970477679,Private room,35,14,0,,,1,0
8929380,"Wunderschöne Wohnung, zentrale Lage",34637102,Monica,Pankow,Prenzlauer Berg Ost,52.535449243464555,13.438020893258791,Private room,27,21,2,2016-08-01,0.05,1,0
8930840,Bright room in rooftopapartment Berlin Kreuzberg36,17248740,Jamela,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50197035744837,13.437522606260826,Private room,23,14,4,2018-09-10,0.13,1,348
8932753,"Altbauzimmer in Neukölln, zentral",29146799,Livia,Neukölln,Reuterstraße,52.483077400862804,13.441837242531001,Private room,20,1,1,2016-01-05,0.03,1,0
8932801,WG Zimmer in Altbauwohnung,46704861,Nikolas,Mitte,Moabit Ost,52.53472281240011,13.357927243006143,Private room,40,1,0,,,1,0
8934251,Nice room near Treptower Park,6711159,Martin,Treptow - Köpenick,Alt  Treptow,52.4886425628658,13.454223072845258,Private room,30,1,0,,,1,0
8935549,Your home in Berlin's Reuterkiez,1504247,Masha,Neukölln,Reuterstraße,52.49090676746424,13.429333034973734,Entire home/apt,250,4,9,2017-02-19,0.27,1,0
8935623,Art nouveau flat ideal for families,1206938,Claudia,Pankow,Prenzlauer Berg Nordwest,52.54838251097998,13.411327608259393,Entire home/apt,70,7,1,2016-01-09,0.03,1,0
8936326,1 Zimmer in 2 Zimmer Wohnung zu vermieten.,46720356,Anna,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.510149839129646,13.44750705149087,Entire home/apt,50,3,11,2018-12-28,0.29,1,0
8936934,4 rooms in the middle,19118558,Daniel,Pankow,Prenzlauer Berg Nordwest,52.55607345894609,13.406359862452629,Entire home/apt,95,4,5,2018-08-06,0.13,1,0
8937422,Quite and functional room in the area of Torstr.,13815609,Jose Luis,Mitte,Brunnenstr. Süd,52.528684321434426,13.390224365131173,Private room,50,1,1,2015-11-23,0.03,1,0
8946571,Cheap&Nice FriedrichShain apartment,23018185,Javier,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50789381268913,13.454938130731334,Entire home/apt,70,5,1,2016-01-02,0.03,1,0
8947725,Indian Spirit in the Heart of Kreuzberg,23460269,Tave,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48947848544513,13.391697349502655,Entire home/apt,50,3,9,2016-08-04,0.23,1,0
8948114,Cosy room close to HBF central station,5364128,Michał,Mitte,Moabit Ost,52.53435498341349,13.353212234261115,Private room,29,1,38,2018-09-23,0.97,1,0
8949831,Osloer Dtr. WG,46778937,Rémi,Mitte,Osloer Straße,52.555212885476806,13.386641703557546,Private room,17,1,1,2015-11-03,0.03,1,0
8951870,"Cozy 23qm room in Wedding, authentic, not touristy",19898645,Jon,Mitte,Parkviertel,52.54702787774631,13.34956929923364,Private room,22,7,14,2018-09-19,0.66,1,0
8953038,Cosy room and lovely autumn in Schöneberg,46794419,Michelle,Tempelhof - Schöneberg,Schöneberg-Süd,52.47917514825217,13.350203572958492,Private room,25,2,19,2019-01-04,0.51,1,355
8955752,Central Apt in a Charming Heritage-Listed Building,40359,Shoaib,Mitte,Brunnenstr. Süd,52.53259273271786,13.382389643842142,Entire home/apt,134,2,48,2018-10-17,1.23,1,9
8957894,"[R2] 2(-6) pax, @ subway & park on ex-airport THF",909226,Werner,Tempelhof - Schöneberg,Tempelhof,52.467771480894676,13.389605297236114,Entire home/apt,99,2,47,2018-12-10,1.20,9,0
8959522,Cozy Flat in the heart of Berlin,40305537,Luis,Mitte,Moabit West,52.52203913364154,13.335410729174109,Entire home/apt,100,4,13,2018-07-26,0.33,1,163
8961034,Charmante Altbauwohnung in P-Berg,46833212,David,Pankow,Helmholtzplatz,52.54439038067839,13.415885403587588,Entire home/apt,50,16,0,,,1,0
8961441,Cozy Apartment near Mauerpark,18959405,Anne,Pankow,Prenzlauer Berg Nordwest,52.547031766880686,13.410930501641703,Entire home/apt,50,3,3,2016-01-24,0.08,1,0
8961505,Gemütliches Zimmer in Bln-Friedenau,46835837,Igor,Tempelhof - Schöneberg,Friedenau,52.467120089758694,13.33919678496309,Private room,35,2,9,2018-10-06,0.28,1,344
8963381,Sunny vintage place in Kreuzberg,20788250,Anna,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501839714968014,13.429337967085525,Entire home/apt,90,2,11,2017-07-16,0.28,1,0
8965134,"Nice apartment, 1 Bedroom, balkony",28358591,Irene,Mitte,Parkviertel,52.55290950769557,13.341265711468903,Private room,28,4,19,2018-08-17,0.48,2,0
8965395,20 iger Jahre Wohnung,972575,Martin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50853837382313,13.453181562699603,Entire home/apt,86,3,6,2018-01-02,0.32,2,3
8965514,Big#Beautiful#Room#Balcony#Neuköln,46854651,Theres,Neukölln,Rixdorf,52.48629666335394,13.449810497483794,Private room,36,2,10,2019-01-02,0.26,1,6
8970893,Gemütliche Wohnung in Neukölln,12259609,Josua,Neukölln,Rixdorf,52.47088023444192,13.442934236852901,Entire home/apt,40,3,1,2015-10-31,0.03,1,0
8973039,Big and light room in Berlin,21106735,Sebastian,Mitte,Osloer Straße,52.560428854070665,13.380381337935626,Private room,25,11,0,,,1,0
8976190,"Schönes Studio mit Balkon, Neukölln",3544976,Svenja,Neukölln,Britz,52.45976806437205,13.434811761487566,Entire home/apt,45,20,6,2018-03-31,0.16,1,259
8977185,spacious room in central Berlin,19092131,Karolin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50860651812489,13.453368099390373,Private room,25,1,3,2015-11-02,0.08,2,0
8977531,Lakeside suite in lovely apartment,46911033,Silke,Treptow - Köpenick,Friedrichshagen,52.44875653513786,13.63535434956092,Private room,50,1,86,2018-12-31,2.23,1,321
8979014,Viktoria Loft – barrierefrei,46916443,Andreas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489994166130224,13.384919949259665,Entire home/apt,95,3,6,2016-01-01,0.16,1,0
8979224,Huge bright room in central Berlin,7920622,Sarah,Mitte,Alexanderplatz,52.51126945621389,13.41772840698232,Private room,50,5,20,2018-10-02,0.52,1,0
8983004,Spacious two floor flat / studio,46932111,Marte,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.497281468178656,13.391588949569977,Entire home/apt,85,3,3,2017-06-09,0.08,1,0
